https://images.obi.pl/product/PL/thumb/444261_1.jpg|Patrol Group Wiadro budowlane z lejkiem 20 l|z³|14.99|11.54|14,99 z³|11,54 z³|2^7|materialy-budowlane|akcesoria-budowlane|4.5|2.0|14.99 z³ / szt.|108
https://images.obi.pl/product/PL/thumb/588605_1.jpg|Patrol Group Wiadro budowlane Profi bez lejka 20l|z³|13.99|10.77|13,99 z³|10,77 z³|3^7|materialy-budowlane|akcesoria-budowlane|4.6|5.0|13.99 z³ / szt.|109
https://images.obi.pl/product/PL/thumb/603436_1.jpg|Soudal Klej do styropianu Soudatherm Fasada 750 ml|z³|46.99|36.18|46,99 z³|36,18 z³|6^9|materialy-budowlane|akcesoria-budowlane|4.0|1.0|62.66 z³ / l|110
https://images.obi.pl/product/PL/thumb/444260_1.jpg|Patrol Group Wiadro budowlane z lejkiem 12 l|z³|7.99|6.15|7,99 z³|6,15 z³|2^7|materialy-budowlane|akcesoria-budowlane|4.5|2.0|7.99 z³ / szt.|111
https://images.obi.pl/product/PL/thumb/588604_1.jpg|Patrol Group Kastra budowlana okr¹g³a 40 l|z³|34.99|26.94|34,99 z³|26,94 z³|3^5^6|materialy-budowlane|akcesoria-budowlane|5.0|1.0|34.99 z³ / szt.|112
https://images.obi.pl/product/PL/thumb/263567_1.jpg|Soudal P³yn czyszcz¹cy do pianki 150 ml|z³|14.99|11.54|14,99 z³|11,54 z³|5^9|materialy-budowlane|akcesoria-budowlane|5.0|2.0|99.94 z³ / l|113
https://images.obi.pl/product/PL/thumb/534640_1.jpg|Fola Folia budowlana atestowana czarna 0,15 mm|z³|99.99|76.99|99,99 z³|76,99 z³|5^8|materialy-budowlane|akcesoria-budowlane|0.0|0.0|1.00 z³ / m2|114
https://images.obi.pl/product/PL/thumb/534640_1.jpg|Fola Folia budowlana atestowana czarna 0,15 mm|z³|99.99|76.99|99,99 z³|76,99 z³|5^8|materialy-budowlane|akcesoria-budowlane|3.0|1.0|1.29 z³ / m2|115
https://images.obi.pl/product/PL/thumb/627006_1.jpg|Fola Folia do ochrony 200 czarna 0,06 mm|z³|44.99|34.64|44,99 z³|34,64 z³|3^7|materialy-budowlane|akcesoria-budowlane|0.0|0.0|1.13 z³ / m2|116
https://images.obi.pl/product/PL/thumb/627006_1.jpg|Fola Folia do ochrony 200 czarna 0,06 mm|z³|44.99|34.64|44,99 z³|34,64 z³|3^7|materialy-budowlane|akcesoria-budowlane|0.0|0.0|0|117
https://images.obi.pl/product/PL/thumb/330765_1.jpg|Czyœcik do pianek poliuretanowych 500 ml|z³|27.99|21.55|27,99 z³|21,55 z³|5^6^9|materialy-budowlane|akcesoria-budowlane|0.0|0.0|55.98 z³ / l|118
https://images.obi.pl/product/PL/thumb/546989_1.jpg|Soudal Preparat do usuwania pianki PU Remover 100 ml|z³|37.99|29.25|37,99 z³|29,25 z³|1^4^8|materialy-budowlane|akcesoria-budowlane|5.0|1.0|379.90 z³ / l|119
https://images.obi.pl/product/PL/thumb/662277_1.jpg|Platforma do drabiny Corda 4x3|z³|58.97|45.41|58,97 z³|45,41 z³|3^6|materialy-budowlane|akcesoria-budowlane|0.0|0.0|58.97 z³ / szt.|120
https://images.obi.pl/product/PL/thumb/564300_1.jpg|Rew-Ton £¹cznik do rusztowania kolumnowego 1,6 m|z³|69.99|53.89|69,99 z³|53,89 z³|2^6^9|materialy-budowlane|akcesoria-budowlane|0.0|0.0|69.99 z³ / szt.|121
https://images.obi.pl/product/PL/thumb/607284_1.jpg|Fola Worek budowlany 70 l 5 sztuk|z³|11.99|9.23|11,99 z³|9,23 z³|4^6^8|materialy-budowlane|akcesoria-budowlane|0.0|0.0|11.99 z³ / szt.|122
https://images.obi.pl/product/PL/thumb/612149_1.jpg|Fola Worek budowlany czarny 160 l 5 sztuk|z³|17.45|13.44|17,45 z³|13,44 z³|2^5|materialy-budowlane|akcesoria-budowlane|4.0|1.0|3.49 z³ / szt.|123
https://images.obi.pl/product/PL/thumb/627006_1.jpg|Fola Folia do ochrony 200 czarna 0,08 mm 2 m x 50 m|z³|79.99|61.59|79,99 z³|61,59 z³|2^4^5|materialy-budowlane|akcesoria-budowlane|0.0|0.0|1.13 z³ / m2|124
https://images.obi.pl/product/PL/thumb/627006_1.jpg|Fola Folia do ochrony 200 czarna 0,08 mm 2 m x 50 m|z³|79.99|61.59|79,99 z³|61,59 z³|2^4^5|materialy-budowlane|akcesoria-budowlane|0.0|0.0|0|125
https://images.obi.pl/product/PL/thumb/638139_1.jpg|Jan Niezbêdny Worki budowlane 160l|z³|28.99|22.32|28,99 z³|22,32 z³|1^6^8|materialy-budowlane|akcesoria-budowlane|5.0|1.0|2.42 z³ / szt.|126
https://images.obi.pl/product/PL/thumb/697735_1.jpg|Stopa do stabilizacji Corda 50x20 mm|z³|29.99|23.09|29,99 z³|23,09 z³|2^4|materialy-budowlane|akcesoria-budowlane|0.0|0.0|0|127
https://images.obi.pl/product/PL/thumb/564373_1.jpg|Soudal Aplikator do piany poliuretanowej 3 sztuki|z³|6.87|5.29|6,87 z³|5,29 z³|4^5|materialy-budowlane|akcesoria-budowlane|0.0|0.0|2.29 z³ / szt.|128
https://images.obi.pl/product/PL/thumb/564304_1.jpg|Rew-Ton Kó³ko do rusztowania kolumnowego|z³|199.0|153.23|199,0 z³|153,23 z³|5^6^9|materialy-budowlane|akcesoria-budowlane|0.0|0.0|199.00 z³ / szt.|129
https://images.obi.pl/product/PL/thumb/564303_1.jpg|Rew-Ton £¹cznik do rusztowania kolumnowego 1 m|z³|59.99|46.19|59,99 z³|46,19 z³|6^7^9|materialy-budowlane|akcesoria-budowlane|0.0|0.0|59.99 z³ / szt.|130
https://images.obi.pl/product/PL/thumb/564302_1.jpg|Rew-Ton Ukoœnik do rusztowania kolumnowego 1 m|z³|79.99|61.59|79,99 z³|61,59 z³|2^7|materialy-budowlane|akcesoria-budowlane|0.0|0.0|79.99 z³ / szt.|131
https://images.obi.pl/product/PL/thumb/564305_1.jpg|Rew-Ton Ukoœnik do rusztowania kolumnowego 1,6 m|z³|89.99|69.29|89,99 z³|69,29 z³|3^6|materialy-budowlane|akcesoria-budowlane|0.0|0.0|89.99 z³ / szt.|132
https://images.obi.pl/product/PL/thumb/638138_1.jpg|Jan Niezbêdny Worki budowlane 120l 15 stuk|z³|29.99|23.09|29,99 z³|23,09 z³|3^6^7|materialy-budowlane|akcesoria-budowlane|0.0|0.0|2.00 z³ / szt.|133
https://images.obi.pl/product/PL/thumb/638140_1.jpg|Jan Niezbêdny Worki budowlane 240l|z³|33.99|26.17|33,99 z³|26,17 z³|5^8|materialy-budowlane|akcesoria-budowlane|0.0|0.0|4.25 z³ / szt.|134
https://images.obi.pl/product/PL/thumb/638141_1.jpg|Jan Niezbêdny Worki budowlane 300l|z³|34.99|26.94|34,99 z³|26,94 z³|2^8|materialy-budowlane|akcesoria-budowlane|0.0|0.0|5.84 z³ / szt.|135
https://images.obi.pl/product/PL/thumb/638144_1.jpg|Jan Niezbêdny Worki budowlane torba 60 l|z³|23.99|18.47|23,99 z³|18,47 z³|4^9|materialy-budowlane|akcesoria-budowlane|0.0|0.0|2.40 z³ / szt.|136
https://images.obi.pl/product/PL/thumb/638145_1.jpg|Jan Niezbêdny Worki budowlane torba 90 l|z³|29.99|23.09|29,99 z³|23,09 z³|1^2^7|materialy-budowlane|akcesoria-budowlane|0.0|0.0|3.00 z³ / szt.|137
https://images.obi.pl/product/PL/thumb/315390_1.jpg|Krause Podpora do rusztowania ClimTec|z³|499.0|384.23|499,0 z³|384,23 z³|5^6^8|materialy-budowlane|akcesoria-budowlane|0.0|0.0|499.00 z³ / szt.|138
https://images.obi.pl/product/PL/thumb/687563_1.jpg|Baumaster Klej do styropianu Styrofix Aqua Graphite 750g|z³|37.99|29.25|37,99 z³|29,25 z³|6^7^9|materialy-budowlane|akcesoria-budowlane|3.7|3.0|50.66 z³ / kg|139
https://images.obi.pl/product/PL/thumb/534640_1.jpg|Fola Folia budowlana atestowana czarna 0,2 mm|z³|129.0|99.33|129,0 z³|99,33 z³|4^5|materialy-budowlane|akcesoria-budowlane|0.0|0.0|1.00 z³ / m2|140
https://images.obi.pl/product/PL/thumb/534640_1.jpg|Fola Folia budowlana atestowana czarna 0,2 mm|z³|129.0|99.33|129,0 z³|99,33 z³|4^5|materialy-budowlane|akcesoria-budowlane|3.0|1.0|1.29 z³ / m2|141
https://images.obi.pl/product/PL/thumb/634627_1.jpg|Fola Folia budowlana 0,15 mm 4 m x 8 m|z³|44.99|34.64|44,99 z³|34,64 z³|1^3^4|materialy-budowlane|akcesoria-budowlane|3.0|1.0|1.41 z³ / m2|142
https://images.obi.pl/product/PL/thumb/534642_1.jpg|Fola Folia do ochrony 200 czarna 0,06 mm|z³ / mb|4.29|3.3|4,29 z³ / mb|3,3 z³ / mb|4^5|materialy-budowlane|akcesoria-budowlane|0.0|0.0|6.99 z³ / opakowanie|143
https://images.obi.pl/product/PL/thumb/534642_1.jpg|Fola Folia do ochrony 200 czarna 0,06 mm|z³ / mb|4.29|3.3|4,29 z³ / mb|3,3 z³ / mb|4^5|materialy-budowlane|akcesoria-budowlane|0.0|0.0|4.29 z³ / opakowanie|144
https://images.obi.pl/product/PL/thumb/534642_1.jpg|Fola Folia do ochrony 300 czarna 0,12 mm|z³ / mb|6.99|5.38|6,99 z³ / mb|5,38 z³ / mb|2^4^5|materialy-budowlane|akcesoria-budowlane|0.0|0.0|6.99 z³ / opakowanie|145
https://images.obi.pl/product/PL/thumb/534642_1.jpg|Fola Folia do ochrony 300 czarna 0,12 mm|z³ / mb|6.99|5.38|6,99 z³ / mb|5,38 z³ / mb|2^4^5|materialy-budowlane|akcesoria-budowlane|0.0|0.0|4.29 z³ / opakowanie|146
https://images.obi.pl/product/PL/thumb/262116_1.jpg|Ceresit Piana Whiteteq z wê¿ykiem, 750 ml|z³|34.99|26.94|34,99 z³|26,94 z³|3^4^7|materialy-budowlane|akcesoria-budowlane|1.0|1.0|46.66 z³ / l|147
https://images.obi.pl/product/PL/thumb/515894_1.jpg|Fola Folia remontowo-budowlana 3 m x 5 m|z³|23.99|18.47|23,99 z³|18,47 z³|2^5^7|materialy-budowlane|akcesoria-budowlane|2.3|3.0|1.60 z³ / m2|148
https://images.obi.pl/product/PL/thumb/631034_1.jpg|Soudal Pianka do krêgów Genius Gun 750 ml|z³|36.99|28.48|36,99 z³|28,48 z³|6^9|materialy-budowlane|akcesoria-budowlane|2.0|1.0|49.32 z³ / l|149
https://images.obi.pl/product/PL/thumb/628418_1.jpg|Fola Folia budowlana czarna 0,30 mm|z³|109.0|83.93|109,0 z³|83,93 z³|4^5^7|materialy-budowlane|akcesoria-budowlane|0.0|0.0|1.95 z³ / m2|150
https://images.obi.pl/product/PL/thumb/628418_1.jpg|Fola Folia budowlana czarna 0,30 mm|z³|109.0|83.93|109,0 z³|83,93 z³|4^5^7|materialy-budowlane|akcesoria-budowlane|1.0|1.0|2.28 z³ / m2|151
https://images.obi.pl/product/PL/thumb/564301_1.jpg|Rew-Ton Podstawka do rusztowania kolumnowego|z³|59.99|46.19|59,99 z³|46,19 z³|2^7|materialy-budowlane|akcesoria-budowlane|1.0|1.0|59.99 z³ / szt.|152
https://images.obi.pl/product/PL/thumb/612148_1.jpg|Fola Worek budowlany czarny 120 l 5 sztuk|z³|14.95|11.51|14,95 z³|11,51 z³|6^9|materialy-budowlane|akcesoria-budowlane|1.0|1.0|2.99 z³ / szt.|153
https://images.obi.pl/product/PL/thumb/638142_1.jpg|Jan Niezbêdny Worki budowlane 120l 25 stuk|z³|44.99|34.64|44,99 z³|34,64 z³|1^2^9|materialy-budowlane|akcesoria-budowlane|1.0|1.0|1.80 z³ / szt.|154
https://images.obi.pl/product/PL/thumb/275542_1.jpg|Scala Rura drenarska DN100 d³. 50m|z³|329.0|253.33|329,0 z³|253,33 z³|1^2^4|materialy-budowlane|odprowadzenia-wody-i-drenaz|5.0|3.0|6.58 z³ / m|155
https://images.obi.pl/product/PL/thumb/275542_1.jpg|Scala Rura drenarska DN100 d³. 50m|z³|329.0|253.33|329,0 z³|253,33 z³|1^2^4|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|4.36 z³ / m|156
https://images.obi.pl/product/PL/thumb/307920_1.jpg|Rura kanalizacyjna 160-500 mm|z³|32.99|25.4|32,99 z³|25,4 z³|3^6^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|5.0|1.0|65.98 z³ / m|157
https://images.obi.pl/product/PL/thumb/312142_1.jpg|Rura kanalizacyjna œr. 11 cm d³. 50 cm|z³|19.99|15.39|19,99 z³|15,39 z³|1^2|materialy-budowlane|odprowadzenia-wody-i-drenaz|4.3|4.0|39.98 z³ / m|158
https://images.obi.pl/product/PL/thumb/662558_1.jpg|Oczyszczalnia œcieków 2000L|z³|2898.0|2231.46|2898,0 z³|2231,46 z³|1^3|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|0|159
https://images.obi.pl/product/PL/thumb/146666_1.jpg|Aco Wanna wycieraczki Vario 60 cm x 40 cm|z³|159.0|122.43|159,0 z³|122,43 z³|4^7|materialy-budowlane|odprowadzenia-wody-i-drenaz|5.0|4.0|159.00 z³ / szt.|160
https://images.obi.pl/product/PL/thumb/479953_1.jpg|Scala Rura drenarska DN100 20 m|z³|199.0|153.23|199,0 z³|153,23 z³|5^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|9.95 z³ / m|161
https://images.obi.pl/product/PL/thumb/274854_1.jpg|ACO VARIO Mata wycieraczki 60x40, ryps czarny|z³|329.0|253.33|329,0 z³|253,33 z³|2^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|4.8|4.0|329.00 z³ / szt.|162
https://images.obi.pl/product/PL/thumb/312147_1.jpg|Studzienka odwodnieniowa 200x200 mm|z³|22.99|17.7|22,99 z³|17,7 z³|2^4^6|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|22.99 z³ / szt.|163
https://images.obi.pl/product/PL/thumb/337167_1.jpg|Scala Studnia rewizyjna 1,5x0,315 m z 3 wylotami fi 11 cm|z³|229.0|176.33|229,0 z³|176,33 z³|1^4^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|229.00 z³ / szt.|164
https://images.obi.pl/product/PL/thumb/662559_1.jpg|Oczyszczalnia œcieków 3000L|z³|4899.0|3772.23|4899,0 z³|3772,23 z³|2^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|0|165
https://images.obi.pl/product/PL/thumb/337168_1.jpg|Scala Pokrywa studni PP klasa A15 fi 31,5 cm|z³|42.99|33.1|42,99 z³|33,1 z³|5^6^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|5.0|1.0|42.99 z³ / szt.|166
https://images.obi.pl/product/PL/thumb/670486_1.jpg|Odp³yw pod³ogowy regulowany prosty 100x100|z³|53.99|41.57|53,99 z³|41,57 z³|2^5^6|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|53.99 z³ / szt.|167
https://images.obi.pl/product/PL/thumb/264812_1.jpg|ACO SELF 2.0 Kana³ z rusztem, ocynk, 50 x 10 x 13 cm|z³|51.99|40.03|51,99 z³|40,03 z³|3^7^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|51.99 z³ / szt.|168
https://images.obi.pl/product/PL/thumb/146675_1.jpg|ACO Ruszt wycieraczki Vario z wype³nieniem z ryflowanej gumy 60 cm x 40 cm|z³|369.0|284.13|369,0 z³|284,13 z³|1^3^5|materialy-budowlane|odprowadzenia-wody-i-drenaz|5.0|1.0|369.00 z³ / szt.|169
https://images.obi.pl/product/PL/thumb/307913_1.jpg|Mufa 110 mm|z³|13.99|10.77|13,99 z³|10,77 z³|1^8^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|13.99 z³ / szt.|170
https://images.obi.pl/product/PL/thumb/275565_1.jpg|ACO Hexaline Kana³ szczelinowy 1 m|z³|79.99|61.59|79,99 z³|61,59 z³|2^4^6|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|79.99 z³ / m|171
https://images.obi.pl/product/PL/thumb/641763_1.jpg|Drewplast Redukcja drenarska 100/kanalizacja 110|z³|17.99|13.85|17,99 z³|13,85 z³|1^7|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|17.99 z³ / szt.|172
https://images.obi.pl/product/PL/thumb/307926_1.jpg|Trójnik kanalizacji 160/110 mm 45 st.|z³|56.99|43.88|56,99 z³|43,88 z³|1^3|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|56.99 z³ / szt.|173
https://images.obi.pl/product/PL/thumb/307922_1.jpg|Trójnik kanalizacji 110/110 mm 87 st.|z³|24.99|19.24|24,99 z³|19,24 z³|3^5|materialy-budowlane|odprowadzenia-wody-i-drenaz|4.0|1.0|24.99 z³ / szt.|174
https://images.obi.pl/product/PL/thumb/265411_1.jpg|Scala Mufa drenarska DN 100|z³|6.99|5.38|6,99 z³|5,38 z³|1^2^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|6.99 z³ / szt.|175
https://images.obi.pl/product/PL/thumb/285705_1.jpg|Tycner Wpust kanalizacyjny w wyjœciem prostym, 50 mm|z³|24.99|19.24|24,99 z³|19,24 z³|1^4^5|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|24.99 z³ / szt.|176
https://images.obi.pl/product/PL/thumb/307827_1.jpg|Kolano kanalizacji 110 mm 15 st.|z³|13.99|10.77|13,99 z³|10,77 z³|1^3|materialy-budowlane|odprowadzenia-wody-i-drenaz|5.0|1.0|13.99 z³ / szt.|177
https://images.obi.pl/product/PL/thumb/307890_1.jpg|Kolano kanalizacji 160 mm 15 st.|z³|31.99|24.63|31,99 z³|24,63 z³|2^3^5|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|31.99 z³ / szt.|178
https://images.obi.pl/product/PL/thumb/274855_1.jpg|ACO VARIO Mata wycieraczki 60x40, ryps szary|z³|329.0|253.33|329,0 z³|253,33 z³|4^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|4.8|4.0|329.00 z³ / szt.|179
https://images.obi.pl/product/PL/thumb/265416_1.jpg|Scala Kolano drenarskie DN 80|z³|9.96|7.67|9,96 z³|7,67 z³|4^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|9.96 z³ / szt.|180
https://images.obi.pl/product/PL/thumb/265421_1.jpg|Scala Trójnik drenarski DN 100-100|z³|20.99|16.16|20,99 z³|16,16 z³|3^6|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|12.96 z³ / szt.|181
https://images.obi.pl/product/PL/thumb/265421_1.jpg|Scala Trójnik drenarski DN 100-100|z³|20.99|16.16|20,99 z³|16,16 z³|3^6|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|20.99 z³ / szt.|182
https://images.obi.pl/product/PL/thumb/307826_1.jpg|Denko mufy 160mm|z³|14.99|11.54|14,99 z³|11,54 z³|5^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|14.99 z³ / szt.|183
https://images.obi.pl/product/PL/thumb/307924_1.jpg|Trójnik kanalizacji 160/160 mm 45 st.|z³|69.99|53.89|69,99 z³|53,89 z³|6^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|69.99 z³ / szt.|184
https://images.obi.pl/product/PL/thumb/307916_1.jpg|Rewizja kanalizacji zewnêtrznej 110 mm|z³|49.99|38.49|49,99 z³|38,49 z³|2^5|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|49.99 z³ / szt.|185
https://images.obi.pl/product/PL/thumb/670485_1.jpg|Odp³yw pod³ogowy regulowany boczny 100x100|z³|53.99|41.57|53,99 z³|41,57 z³|4^7^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|53.99 z³ / szt.|186
https://images.obi.pl/product/PL/thumb/467539_1.jpg|Aco Trójnik 80 mm|z³|23.99|18.47|23,99 z³|18,47 z³|3^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|23.99 z³ / szt.|187
https://images.obi.pl/product/PL/thumb/265410_1.jpg|Scala Mufa drenarska DN 80|z³|3.76|2.9|3,76 z³|2,9 z³|3^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|3.76 z³ / szt.|188
https://images.obi.pl/product/PL/thumb/265414_1.jpg|Scala Zaœlepka drenarska DN 100|z³|8.99|6.92|8,99 z³|6,92 z³|2^7|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|8.99 z³ / szt.|189
https://images.obi.pl/product/PL/thumb/265417_1.jpg|Scala Kolano drenarskie DN 100|z³|26.99|20.78|26,99 z³|20,78 z³|6^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|26.99 z³ / szt.|190
https://images.obi.pl/product/PL/thumb/285728_1.jpg|Tycner Wpust kanalizacyjny z wyjœciem bocznym 50 mm|z³|24.99|19.24|24,99 z³|19,24 z³|1^7|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|24.99 z³ / szt.|191
https://images.obi.pl/product/PL/thumb/280987_1.jpg|Kapsu³ki Sanitar Active - 30 szt.|z³|59.99|46.19|59,99 z³|46,19 z³|4^5^7|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|2.00 z³ / szt.|192
https://images.obi.pl/product/PL/thumb/264813_1.jpg|ACO SELF 2.0 Skrzynka odp³ywowa z rusztem, ocynk, 50 x 13 x 30 cm|z³|289.0|222.53|289,0 z³|222,53 z³|4^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|289.00 z³ / szt.|193
https://images.obi.pl/product/PL/thumb/312153_1.jpg|Przed³u¿enie studzienki 200x200 mm|z³|17.99|13.85|17,99 z³|13,85 z³|2^3|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|17.99 z³ / szt.|194
https://images.obi.pl/product/PL/thumb/146669_1.jpg|ACO Ruszt wycieraczki Vario ocynkowany 60 cm x 40 cm|z³|119.0|91.63|119,0 z³|91,63 z³|4^6|materialy-budowlane|odprowadzenia-wody-i-drenaz|5.0|4.0|119.00 z³ / szt.|195
https://images.obi.pl/product/PL/thumb/265413_1.jpg|Scala Zaœlepka drenarska DN 80|z³|5.46|4.2|5,46 z³|4,2 z³|2^3^4|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|5.46 z³ / szt.|196
https://images.obi.pl/product/PL/thumb/265421_1.jpg|Scala Trójnik drenarski DN 80-80|z³|12.96|9.98|12,96 z³|9,98 z³|2^3^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|12.96 z³ / szt.|197
https://images.obi.pl/product/PL/thumb/265421_1.jpg|Scala Trójnik drenarski DN 80-80|z³|12.96|9.98|12,96 z³|9,98 z³|2^3^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|20.99 z³ / szt.|198
https://images.obi.pl/product/PL/thumb/264814_1.jpg|ACO SELF 2.0 Œcianka czo³owa pe³na, 5 x 13 x 10 cm|z³|13.99|10.77|13,99 z³|10,77 z³|2^3|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|13.99 z³ / szt.|199
https://images.obi.pl/product/PL/thumb/264818_1.jpg|ACO EUROMINI Œcianka czo³owa z króæcem DN50, 20 x 13 x 10 cm|z³|34.99|26.94|34,99 z³|26,94 z³|1^5^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|34.99 z³ / szt.|200
https://images.obi.pl/product/PL/thumb/264817_1.jpg|ACO EUROMINI Œcianka czo³owa pe³na, 5 x 13 x 10 cm|z³|11.99|9.23|11,99 z³|9,23 z³|2^3^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|11.99 z³ / szt.|201
https://images.obi.pl/product/PL/thumb/264815_1.jpg|ACO SELF 2.0 Œcianka czo³owa z króæcem DN100, 20 x 13 x 10 cm|z³|36.99|28.48|36,99 z³|28,48 z³|2^3^5|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|36.99 z³ / szt.|202
https://images.obi.pl/product/PL/thumb/149119_1.jpg|Gutta Izolacja pozioma Guttabau 25 cm x 25 m|z³|24.99|19.24|24,99 z³|19,24 z³|4^7^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|3.5|2.0|24.99 z³ / szt.|203
https://images.obi.pl/product/PL/thumb/527852_1.jpg|Fola Geow³óknina 1 m x 10 m|z³|59.99|46.19|59,99 z³|46,19 z³|5^7^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|3.0|1.0|6.00 z³ / m2|204
https://images.obi.pl/product/PL/thumb/282580_1.jpg|Drewplast Rura drenarska z geow³óknin¹ SF27 DN 80 50 mb|z³|398.0|306.46|398,0 z³|306,46 z³|1^4|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|12.58 z³ / m|205
https://images.obi.pl/product/PL/thumb/264816_1.jpg|ACO EUROMINI Kana³ z rusztem, ocynk, 100 x 13 x 6 cm|z³|49.99|38.49|49,99 z³|38,49 z³|4^7|materialy-budowlane|odprowadzenia-wody-i-drenaz|3.0|2.0|49.99 z³ / szt.|206
https://images.obi.pl/product/PL/thumb/275542_1.jpg|Scala Rura drenarska DN80 d³. 50m|z³|218.0|167.86|218,0 z³|167,86 z³|3^8^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|5.0|3.0|6.58 z³ / m|207
https://images.obi.pl/product/PL/thumb/275542_1.jpg|Scala Rura drenarska DN80 d³. 50m|z³|218.0|167.86|218,0 z³|167,86 z³|3^8^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|4.36 z³ / m|208
https://images.obi.pl/product/PL/thumb/307915_1.jpg|Redukcja kanalizacji 160/110 mm|z³|24.99|19.24|24,99 z³|19,24 z³|2^4|materialy-budowlane|odprowadzenia-wody-i-drenaz|3.0|1.0|24.99 z³ / szt.|209
https://images.obi.pl/product/PL/thumb/595223_1.jpg|Aco Kana³ z rusztem plastikowym 100 cm do systemu Hexaline 2.0|z³|44.99|34.64|44,99 z³|34,64 z³|2^4^8|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|44.99 z³ / szt.|210
https://images.obi.pl/product/PL/thumb/595225_1.jpg|Aco Kana³ z rusztem ocynkowanym 100 cm do systemu Hexaline 2.0|z³|57.99|44.65|57,99 z³|44,65 z³|4^6^7|materialy-budowlane|odprowadzenia-wody-i-drenaz|4.8|51.0|57.99 z³ / szt.|211
https://images.obi.pl/product/PL/thumb/595224_1.jpg|Aco Zestaw akcesoriów do systemu Hexaline 2.0 czarny|z³|31.99|24.63|31,99 z³|24,63 z³|3^5|materialy-budowlane|odprowadzenia-wody-i-drenaz|4.8|14.0|31.99 z³ / szt.|212
https://images.obi.pl/product/PL/thumb/320360_1.jpg|4IQ Pokrywa okr¹g³a do szamba czarna 74 x 7,4 cm bez klucza|z³|169.0|130.13|169,0 z³|130,13 z³|1^4|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|0|213
https://images.obi.pl/product/PL/thumb/312149_1.jpg|Kratka do studzienki 200x200 mm|z³|18.99|14.62|18,99 z³|14,62 z³|1^4^9|materialy-budowlane|odprowadzenia-wody-i-drenaz|0.0|0.0|18.99 z³ / szt.|214
https://images.obi.pl/product/PL/thumb/295637_1.jpg|Biologiczny preparat do szamb i przydomowych oczyszczalni œcieków 1 kg|z³|54.99|42.34|54,99 z³|42,34 z³|1^3|materialy-budowlane|odprowadzenia-wody-i-drenaz|5.0|1.0|54.99 z³ / kg|215
